,season,round,driver,driver_points,driver_wins,driver_standings_pos
17772,1999,6,herbert,2.0,0,10
17773,1999,6,wurz,1.0,0,11
17774,1999,6,trulli,1.0,0,12
17775,1999,6,panis,1.0,0,13
17776,1999,6,rosa,1.0,0,14
17777,1999,6,alesi,1.0,0,15
17778,1999,6,diniz,1.0,0,16
17779,1999,6,takagi,0.0,0,17
17780,1999,6,salo,0.0,0,18
17781,1999,6,gene,0.0,0,19
17782,1999,6,badoer,0.0,0,20
17783,1999,6,zanardi,0.0,0,21
17784,1999,7,hakkinen,40.0,3,1
17785,1999,7,michael_schumacher,32.0,2,2
17786,1999,7,irvine,26.0,1,3
17787,1999,7,frentzen,23.0,1,4
17788,1999,7,ralf_schumacher,15.0,0,5
17789,1999,7,fisichella,13.0,0,6
17790,1999,7,coulthard,12.0,0,7
17791,1999,7,barrichello,10.0,0,8
17792,1999,7,damon_hill,3.0,0,9
17793,1999,7,herbert,2.0,0,10
17794,1999,7,trulli,1.0,0,11
17795,1999,7,wurz,1.0,0,12
17796,1999,7,panis,1.0,0,13
17797,1999,7,rosa,1.0,0,14
17798,1999,7,alesi,1.0,0,15
17799,1999,7,diniz,1.0,0,16
17800,1999,7,takagi,0.0,0,17
17801,1999,7,salo,0.0,0,18
17802,1999,7,gene,0.0,0,19
17803,1999,7,badoer,0.0,0,20
17804,1999,7,zanardi,0.0,0,21
17805,1999,7,zonta,0.0,0,22
17806,1999,8,hakkinen,40.0,3,1
17807,1999,8,michael_schumacher,32.0,2,2
17808,1999,8,irvine,32.0,1,3
17809,1999,8,frentzen,26.0,1,4
17810,1999,8,coulthard,22.0,1,5
17811,1999,8,ralf_schumacher,19.0,0,6
17812,1999,8,fisichella,13.0,0,7
17813,1999,8,barrichello,10.0,0,8
17814,1999,8,damon_hill,5.0,0,9
17815,1999,8,herbert,2.0,0,10
17816,1999,8,diniz,2.0,0,11
17817,1999,8,trulli,1.0,0,12
17818,1999,8,wurz,1.0,0,13
17819,1999,8,panis,1.0,0,14
17820,1999,8,rosa,1.0,0,15
17821,1999,8,alesi,1.0,0,16
17822,1999,8,takagi,0.0,0,17
17823,1999,8,salo,0.0,0,18
17824,1999,8,gene,0.0,0,19
17825,1999,8,badoer,0.0,0,20
17826,1999,8,zanardi,0.0,0,21
17827,1999,8,zonta,0.0,0,22
17828,1999,9,hakkinen,44.0,3,1
17829,1999,9,irvine,42.0,2,2
17830,1999,9,michael_schumacher,32.0,2,3
17831,1999,9,frentzen,29.0,1,4
17832,1999,9,coulthard,28.0,1,5
17833,1999,9,ralf_schumacher,19.0,0,6
17834,1999,9,fisichella,13.0,0,7
17835,1999,9,barrichello,10.0,0,8
17836,1999,9,damon_hill,5.0,0,9
17837,1999,9,wurz,3.0,0,10
17838,1999,9,diniz,3.0,0,11
17839,1999,9,herbert,2.0,0,12
17840,1999,9,trulli,1.0,0,13
17841,1999,9,panis,1.0,0,14
17842,1999,9,rosa,1.0,0,15
17843,1999,9,alesi,1.0,0,16
17844,1999,9,salo,0.0,0,17
17845,1999,9,takagi,0.0,0,18
17846,1999,9,gene,0.0,0,19
17847,1999,9,badoer,0.0,0,20
17848,1999,9,zanardi,0.0,0,21
17849,1999,9,zonta,0.0,0,22
17850,1999,10,irvine,52.0,3,1
17851,1999,10,hakkinen,44.0,3,2
17852,1999,10,frentzen,33.0,1,3
17853,1999,10,michael_schumacher,32.0,2,4
17854,1999,10,coulthard,30.0,1,5
17855,1999,10,ralf_schumacher,22.0,0,6
17856,1999,10,fisichella,13.0,0,7
17857,1999,10,barrichello,10.0,0,8
17858,1999,10,salo,6.0,0,9
17859,1999,10,damon_hill,5.0,0,10
17860,1999,10,wurz,3.0,0,11
17861,1999,10,diniz,3.0,0,12
17862,1999,10,herbert,2.0,0,13
17863,1999,10,panis,2.0,0,14
17864,1999,10,trulli,1.0,0,15
17865,1999,10,alesi,1.0,0,16
17866,1999,10,rosa,1.0,0,17
17867,1999,10,takagi,0.0,0,18
17868,1999,10,gene,0.0,0,19
17869,1999,10,badoer,0.0,0,20
17870,1999,10,zanardi,0.0,0,21
17871,1999,10,zonta,0.0,0,22
17872,1999,11,irvine,56.0,3,1
17873,1999,11,hakkinen,54.0,4,2
17874,1999,11,coulthard,36.0,1,3
17875,1999,11,frentzen,36.0,1,4
17876,1999,11,michael_schumacher,32.0,2,5
17877,1999,11,ralf_schumacher,22.0,0,6
17878,1999,11,fisichella,13.0,0,7
17879,1999,11,barrichello,12.0,0,8
17880,1999,11,salo,6.0,0,9
17881,1999,11,damon_hill,6.0,0,10
17882,1999,11,wurz,3.0,0,11
17883,1999,11,diniz,3.0,0,12
17884,1999,11,herbert,2.0,0,13
17885,1999,11,panis,2.0,0,14
17886,1999,11,trulli,1.0,0,15
17887,1999,11,alesi,1.0,0,16
17888,1999,11,rosa,1.0,0,17
17889,1999,11,takagi,0.0,0,18
17890,1999,11,gene,0.0,0,19
17891,1999,11,badoer,0.0,0,20
17892,1999,11,zanardi,0.0,0,21
17893,1999,11,zonta,0.0,0,22
17894,1999,12,hakkinen,60.0,4,1
17895,1999,12,irvine,59.0,3,2
17896,1999,12,coulthard,46.0,2,3
17897,1999,12,frentzen,40.0,1,4
17898,1999,12,michael_schumacher,32.0,2,5
17899,1999,12,ralf_schumacher,24.0,0,6
17900,1999,12,fisichella,13.0,0,7
17901,1999,12,barrichello,12.0,0,8
17902,1999,12,damon_hill,7.0,0,9
17903,1999,12,salo,6.0,0,10
17904,1999,12,wurz,3.0,0,11
17905,1999,12,diniz,3.0,0,12
17906,1999,12,herbert,2.0,0,13
17907,1999,12,panis,2.0,0,14
17908,1999,12,trulli,1.0,0,15
17909,1999,12,alesi,1.0,0,16
17910,1999,12,rosa,1.0,0,17
17911,1999,12,takagi,0.0,0,18
17912,1999,12,zanardi,0.0,0,19
17913,1999,12,gene,0.0,0,20
17914,1999,12,badoer,0.0,0,21
17915,1999,12,zonta,0.0,0,22
17916,1999,12,villeneuve,0.0,0,23
17917,1999,13,hakkinen,60.0,4,1
17918,1999,13,irvine,60.0,3,2
17919,1999,13,frentzen,50.0,2,3
17920,1999,13,coulthard,48.0,2,4
17921,1999,13,michael_schumacher,32.0,2,5
17922,1999,13,ralf_schumacher,30.0,0,6
17923,1999,13,barrichello,15.0,0,7
17924,1999,13,fisichella,13.0,0,8
17925,1999,13,salo,10.0,0,9
17926,1999,13,damon_hill,7.0,0,10
17927,1999,13,wurz,3.0,0,11
17928,1999,13,diniz,3.0,0,12
17929,1999,13,herbert,2.0,0,13
17930,1999,13,panis,2.0,0,14
17931,1999,13,trulli,1.0,0,15
17932,1999,13,alesi,1.0,0,16
17933,1999,13,rosa,1.0,0,17
17934,1999,13,zanardi,0.0,0,18
17935,1999,13,takagi,0.0,0,19
17936,1999,13,gene,0.0,0,20
17937,1999,13,badoer,0.0,0,21
17938,1999,13,villeneuve,0.0,0,22
17939,1999,13,zonta,0.0,0,23
17940,1999,14,hakkinen,62.0,4,1
17941,1999,14,irvine,60.0,3,2
17942,1999,14,frentzen,50.0,2,3
17943,1999,14,coulthard,48.0,2,4
17944,1999,14,ralf_schumacher,33.0,0,5
17945,1999,14,michael_schumacher,32.0,2,6
17946,1999,14,barrichello,19.0,0,7
17947,1999,14,fisichella,13.0,0,8
17948,1999,14,herbert,12.0,1,9
17949,1999,14,salo,10.0,0,10
17950,1999,14,trulli,7.0,0,11
17951,1999,14,damon_hill,7.0,0,12
17952,1999,14,wurz,3.0,0,13
17953,1999,14,diniz,3.0,0,14
17954,1999,14,panis,2.0,0,15
17955,1999,14,gene,1.0,0,16
17956,1999,14,alesi,1.0,0,17
17957,1999,14,rosa,1.0,0,18
17958,1999,14,zanardi,0.0,0,19
17959,1999,14,takagi,0.0,0,20
17960,1999,14,zonta,0.0,0,21
17961,1999,14,badoer,0.0,0,22
17962,1999,14,villeneuve,0.0,0,23
17963,1999,15,irvine,70.0,4,1
17964,1999,15,hakkinen,66.0,4,2
17965,1999,15,frentzen,51.0,2,3
17966,1999,15,coulthard,48.0,2,4
17967,1999,15,michael_schumacher,38.0,2,5
17968,1999,15,ralf_schumacher,33.0,0,6
17969,1999,15,barrichello,21.0,0,7
17970,1999,15,herbert,15.0,1,8
17971,1999,15,fisichella,13.0,0,9
17972,1999,15,salo,10.0,0,10
17973,1999,15,trulli,7.0,0,11
17974,1999,15,damon_hill,7.0,0,12
17975,1999,15,wurz,3.0,0,13
17976,1999,15,diniz,3.0,0,14
17977,1999,15,panis,2.0,0,15
17978,1999,15,alesi,1.0,0,16
17979,1999,15,gene,1.0,0,17
17980,1999,15,rosa,1.0,0,18
17981,1999,15,zanardi,0.0,0,19
17982,1999,15,takagi,0.0,0,20
17983,1999,15,zonta,0.0,0,21
17984,1999,15,badoer,0.0,0,22
17985,1999,15,villeneuve,0.0,0,23
17986,1999,16,hakkinen,76.0,5,1
17987,1999,16,irvine,74.0,4,2
17988,1999,16,frentzen,54.0,2,3
17989,1999,16,coulthard,48.0,2,4
17990,1999,16,michael_schumacher,44.0,2,5
17991,1999,16,ralf_schumacher,35.0,0,6
17992,1999,16,barrichello,21.0,0,7
17993,1999,16,herbert,15.0,1,8
17994,1999,16,fisichella,13.0,0,9
17995,1999,16,salo,10.0,0,10
17996,1999,16,trulli,7.0,0,11
17997,1999,16,damon_hill,7.0,0,12
17998,1999,16,wurz,3.0,0,13
17999,1999,16,diniz,3.0,0,14
18000,1999,16,alesi,2.0,0,15
18001,1999,16,panis,2.0,0,16
18002,1999,16,gene,1.0,0,17
18003,1999,16,rosa,1.0,0,18
18004,1999,16,zanardi,0.0,0,19
18005,1999,16,takagi,0.0,0,20
18006,1999,16,villeneuve,0.0,0,21
18007,1999,16,zonta,0.0,0,22
18008,1999,16,badoer,0.0,0,23
18009,2000,1,michael_schumacher,10.0,1,1
18010,2000,1,barrichello,6.0,0,2
18011,2000,1,ralf_schumacher,4.0,0,3
18012,2000,1,villeneuve,3.0,0,4
18013,2000,1,fisichella,2.0,0,5
18014,2000,1,zonta,1.0,0,6
18015,2000,1,wurz,0.0,0,7
18016,2000,1,gene,0.0,0,8
18017,2000,1,heidfeld,0.0,0,9
18018,2000,2,michael_schumacher,20.0,2,1
18019,2000,2,fisichella,8.0,0,2
18020,2000,2,barrichello,6.0,0,3
18021,2000,2,ralf_schumacher,6.0,0,4
18022,2000,2,frentzen,4.0,0,5
18023,2000,2,trulli,3.0,0,6
18024,2000,2,villeneuve,3.0,0,7
18025,2000,2,zonta,1.0,0,8
18026,2000,2,button,1.0,0,9
18027,2000,2,verstappen,0.0,0,10
18028,2000,2,wurz,0.0,0,11
18029,2000,2,rosa,0.0,0,12
18030,2000,2,gene,0.0,0,13
18031,2000,2,heidfeld,0.0,0,14
18032,2000,2,mazzacane,0.0,0,15
18033,2000,3,michael_schumacher,30.0,3,1
18034,2000,3,barrichello,9.0,0,2
18035,2000,3,fisichella,8.0,0,3
18036,2000,3,hakkinen,6.0,0,4
18037,2000,3,ralf_schumacher,6.0,0,5
18038,2000,3,villeneuve,5.0,0,6
18039,2000,3,coulthard,4.0,0,7
18040,2000,3,frentzen,4.0,0,8
18041,2000,3,trulli,3.0,0,9
18042,2000,3,zonta,1.0,0,10
18043,2000,3,button,1.0,0,11
18044,2000,3,salo,1.0,0,12
18045,2000,3,wurz,0.0,0,13
18046,2000,3,verstappen,0.0,0,14
18047,2000,3,irvine,0.0,0,15
18048,2000,3,rosa,0.0,0,16
18049,2000,3,diniz,0.0,0,17
18050,2000,3,gene,0.0,0,18
18051,2000,3,heidfeld,0.0,0,19
18052,2000,3,mazzacane,0.0,0,20
18053,2000,3,herbert,0.0,0,21
18054,2000,4,michael_schumacher,34.0,3,1
18055,2000,4,coulthard,14.0,1,2
18056,2000,4,hakkinen,12.0,0,3
